"simulation","model","treatment_effect","anticipation_effect","naive_se_t","naive_se_a","naive_coverage_t","naive_power_t","naive_coverage_a","naive_power_a","alpha_sd","delta_sd","convergence"
813,"HH",-0.810887148650976,NA,0.0234447182699876,NA,0,0,NA,NA,0.339439804818982,NA,1
813,"HH-ANT",-1.08798931686086,-0.460007162958832,0.0278586317518922,0.0255206625035516,0,0,0,0,0.400378313894591,NA,1
813,"ETI",0.17567535682109,NA,0.0326157930185454,NA,100,0,NA,NA,0.148275141692223,NA,1
813,"ETI-ANT",0.139288053034451,-0.0329613803405163,0.0430193436928448,0.0254060256650662,100,0,100,100,0.148374941569565,NA,1
813,"TEH",0.173832079601587,NA,0.354294801700783,NA,100,100,NA,NA,0.14825256259736,0.99784784675836,1
813,"TEH-ANT",0.136368173336082,-0.0339456440749464,0.352846291990748,0.0253995227976808,100,100,100,100,0.148395102734077,0.99056851551729,1
814,"HH",-0.839107112890979,NA,0.0233933525193321,NA,0,0,NA,NA,0.355490456077303,NA,1
814,"HH-ANT",-1.08657257275843,-0.410668559702091,0.0278243739887806,0.0254843431317001,0,0,0,0,0.411438231621349,NA,1
814,"ETI",0.117842448067326,NA,0.0320039187735201,NA,100,0,NA,NA,0.127588733811409,NA,1
814,"ETI-ANT",0.137025026386342,0.0178766202031261,0.0416312104955162,0.0250397020286641,100,0,100,100,0.126820723234886,NA,1
814,"TEH",0.116125012374923,NA,0.351774904123227,NA,100,100,NA,NA,0.127702285790095,0.990848115436632,1
814,"TEH-ANT",0.134343237794024,0.0169734306856797,0.353997583244848,0.0250363846823144,100,100,100,100,0.126960710638462,0.994317168521236,1
815,"HH",-0.841174732899539,NA,0.0235623429522225,NA,0,0,NA,NA,0.351329066653372,NA,1
815,"HH-ANT",-1.07522044578291,-0.388417065780669,0.028038145627104,0.0256847412958617,0,0,0,0,0.403790141081456,NA,1
815,"ETI",0.10762291941838,NA,0.0330598847416674,NA,100,0,NA,NA,0.157388586298884,NA,1
815,"ETI-ANT",0.153270173932411,0.040921446951395,0.0437306490829694,0.025707666640376,100,0,100,100,0.156650706417748,NA,1
815,"TEH",0.105772769390313,NA,0.348481663510392,NA,100,100,NA,NA,0.157436667185586,0.981215888718536,1
815,"TEH-ANT",0.150283931125073,0.0399093171376593,0.352692500576213,0.025700584057011,100,100,100,100,0.156660425807062,0.989882127279118,1
816,"HH",-0.819903182306631,NA,0.023665240238908,NA,0,0,NA,NA,0.339540229518003,NA,1
816,"HH-ANT",-1.07253807638841,-0.419196063291882,0.0281466573195343,0.0257884652917729,0,0,0,0,0.395941967682519,NA,1
816,"ETI",0.156500548039459,NA,0.0324928168419868,NA,100,0,NA,NA,0.135652560889111,NA,1
816,"ETI-ANT",0.172048490189423,0.0143826662453317,0.0425390101382723,0.0253900302368076,100,0,100,100,0.13593361796219,NA,1
816,"TEH",0.154753136458563,NA,0.358532766753743,NA,100,100,NA,NA,0.13565034733759,1.00991643146661,1
816,"TEH-ANT",0.169295239887909,0.013457410395758,0.360568296474081,0.0253834782333951,100,100,100,100,0.13590430625749,1.0127320974006,1
817,"HH",-0.85697682254277,NA,0.0234018043249497,NA,0,0,NA,NA,0.30793405776,NA,1
817,"HH-ANT",-1.12173186089351,-0.438866131187045,0.0278243757265862,0.0255055716522979,0,0,0,0,0.367698316527738,NA,1
817,"ETI",0.107194765757877,NA,0.0319899650652822,NA,100,0,NA,NA,0.126102542051294,NA,1
817,"ETI-ANT",0.0934659320740407,-0.0128592259973285,0.041587850062706,0.0250480630024586,100,0,100,100,0.125675857998333,NA,1
817,"TEH",0.105489215822572,NA,0.352921406223922,NA,100,100,NA,NA,0.126001350967321,0.994109729522483,1
817,"TEH-ANT",0.0908151012946619,-0.0137539292158703,0.352908257423758,0.0250399089015303,100,100,100,100,0.125546444389385,0.991235756513074,1
818,"HH",-0.839413249329384,NA,0.0234695454460684,NA,0,0,NA,NA,0.30649679557601,NA,1
818,"HH-ANT",-1.10696381676775,-0.443247878890829,0.0279045218078978,0.0255795388558502,0,0,0,0,0.367888074511879,NA,1
818,"ETI",0.157330342907155,NA,0.0316964925933658,NA,100,0,NA,NA,0.118814667846957,NA,1
818,"ETI-ANT",0.153296038531684,-0.00383990996002579,0.0410053543022039,0.0248895513742131,100,0,100,100,0.118748220042471,NA,1
818,"TEH",0.155591236095067,NA,0.358481437242711,NA,100,100,NA,NA,0.1186517785714,1.0099741357415,1
818,"TEH-ANT",0.150603887890469,-0.00473955841428857,0.359103730766412,0.024879842334055,100,100,100,100,0.118527945230098,1.00907220246922,1
819,"HH",-0.859698967214322,NA,0.0238064309901231,NA,0,0,NA,NA,0.405047122229602,NA,1
819,"HH-ANT",-1.15077542399901,-0.483386887642651,0.0282750835297141,0.0258789689001385,0,0,0,0,0.471106654288599,NA,1
819,"ETI",0.14842853717961,NA,0.0335691772519148,NA,100,0,NA,NA,0.17915360862401,NA,1
819,"ETI-ANT",0.0982162767399488,-0.0432141211666937,0.0449653699544581,0.0260851983012748,100,0,100,100,0.183903646153528,NA,1
819,"TEH",0.146544529048859,NA,0.360851605005048,NA,100,100,NA,NA,0.179320107602783,1.0162221920993,1
819,"TEH-ANT",0.0950605721762348,-0.0443003776615057,0.358582017883529,0.0260800633941851,100,100,100,100,0.184236137041438,1.00622965206392,1
820,"HH",-0.833560105258809,NA,0.0234659043885479,NA,0,0,NA,NA,0.328322236370226,NA,1
820,"HH-ANT",-1.07870165355448,-0.406853346495578,0.0279140909441564,0.0255805829755619,0,0,0,0,0.38217225931744,NA,1
820,"ETI",0.12442619270246,NA,0.0322940849765303,NA,100,0,NA,NA,0.136417154126191,NA,1
820,"ETI-ANT",0.14779786385595,0.0215228658226825,0.0423496281991609,0.0252285972772791,100,0,100,100,0.137075906219815,NA,1
820,"TEH",0.122708031274796,NA,0.354035595749437,NA,100,100,NA,NA,0.136396493907309,0.997195135488674,1
820,"TEH-ANT",0.145065734902758,0.0205998426714252,0.356586977102317,0.0252213913238888,100,100,100,100,0.137008328917354,1.00145633300931,1
821,"HH",-0.842824647208731,NA,0.0236456664067455,NA,0,0,NA,NA,0.36971331111789,NA,1
821,"HH-ANT",-1.11166461522441,-0.446776840662751,0.0281044832961128,0.0257363729095174,0,0,0,0,0.427085896506182,NA,1
821,"ETI",0.173391638027852,NA,0.0328602369291277,NA,100,0,NA,NA,0.151795413849895,NA,1
821,"ETI-ANT",0.176203718751351,0.00254110779045451,0.0434053649656433,0.025585858550105,100,0,100,100,0.151982405644563,NA,1
821,"TEH",0.171575928471442,NA,0.363155778636577,NA,100,100,NA,NA,0.151829545141142,1.02295156244906,1
821,"TEH-ANT",0.173300779247888,0.00156080718113889,0.364383808864172,0.0255797718570123,100,100,100,100,0.152019044234764,1.02330746809545,1
822,"HH",-0.850966897197763,NA,0.0235416120961751,NA,0,0,NA,NA,0.394966897205586,NA,1
822,"HH-ANT",-1.10662307274379,-0.425447605974659,0.0279896562950006,0.0256238982933401,0,0,0,0,0.446189764541956,NA,1
822,"ETI",0.154921879193204,NA,0.0333209631401158,NA,100,0,NA,NA,0.191968232131933,NA,1
822,"ETI-ANT",0.178046087836356,0.0200522090838742,0.044686813872356,0.0258205076982954,100,0,100,100,0.191964829772639,NA,1
822,"TEH",0.152976895951888,NA,0.3584530139056,NA,100,100,NA,NA,0.192027105296804,1.00947438686359,1
822,"TEH-ANT",0.174848467155569,0.018969339314751,0.361259990191533,0.0258131916039833,100,100,100,100,0.192010335340761,1.01396504503538,1
823,"HH",-0.82011560514746,NA,0.0235578005366527,NA,0,0,NA,NA,0.299282264937825,NA,1
