"simulation","model","treatment_effect","anticipation_effect","naive_se_t","naive_se_a","naive_coverage_t","naive_power_t","naive_coverage_a","alpha_sd","convergence"
1146,"HH",0.0708031837794798,NA,0.0202976864778815,NA,100,0,NA,0.140427549154787,1
1146,"HH-ANT",0.0484564007861186,-0.0387951389512985,0.0240550191153837,0.0224197928785687,100,0,100,0.141073613283071,1
1147,"HH",0.073247061764642,NA,0.0202597529698829,NA,100,0,NA,0.14108236412257,1
1147,"HH-ANT",0.0691901613804996,-0.00704283215642906,0.0240071959645756,0.0223738358859752,100,0,100,0.141007623714389,1
1148,"HH",0.0388169513775238,NA,0.0201953822420578,NA,100,100,NA,0.120540664536205,1
1148,"HH-ANT",0.0449489587745211,0.0107932948654569,0.0238659594105688,0.0223987976614711,100,100,100,0.120717621894911,1
1149,"HH",0.0611837523516098,NA,0.0202071713884949,NA,100,0,NA,0.123067580430312,1
1149,"HH-ANT",0.0565895958409455,-0.00797520929824754,0.0238821014801817,0.022395781173306,100,0,100,0.12265850048599,1
1150,"HH",0.0790385457558575,NA,0.0202827992150831,NA,100,0,NA,0.161360506598892,1
1150,"HH-ANT",0.0927257129492817,0.0235128447517874,0.0240771529764899,0.0223357113466428,100,0,100,0.160768557948541,1
1151,"HH",0.0967995229629487,NA,0.0201021772943478,NA,100,0,NA,0.130823565802919,1
1151,"HH-ANT",0.103335099905884,0.0113576247461287,0.023789130941873,0.0222369946900515,100,0,100,0.130421895361442,1
1152,"HH",0.0521534903868069,NA,0.0201385316537353,NA,100,0,NA,0.154589382695837,1
1152,"HH-ANT",0.044117530649054,-0.0138452236783303,0.0239005089740428,0.0221936014229076,100,100,100,0.154867569861893,1
1153,"HH",0.046352500524924,NA,0.0202951353057636,NA,100,0,NA,0.141295149623645,1
1153,"HH-ANT",0.0462297029420356,-0.00021755710163154,0.0240500118125287,0.0224133157059993,100,100,100,0.141324810818139,1
1154,"HH",0.0895136213153051,NA,0.0201590785269067,NA,100,0,NA,0.117477407858022,1
1154,"HH-ANT",0.0953054872406309,0.0101535670373901,0.0238146230500099,0.0223769802107908,100,0,100,0.117900624495028,1
1155,"HH",0.042995555638743,NA,0.0203776831725522,NA,100,0,NA,0.149300626344269,1
1155,"HH-ANT",0.0385739421972608,-0.00759404066573113,0.0241696024851487,0.022479132039347,100,100,100,0.149691316214677,1
1156,"HH",0.0671482015348069,NA,0.0202945680812529,NA,100,0,NA,0.150641322832417,1
1156,"HH-ANT",0.0616951681146344,-0.0094266304207328,0.0240728345499803,0.0223805187313196,100,0,100,0.150680577373733,1
1157,"HH",0.0371257961929905,NA,0.0201513911372551,NA,100,100,NA,0.13442050176232,1
1157,"HH-ANT",0.0484996812359959,0.0197439935543159,0.0238552895430791,0.0222760966814675,100,0,100,0.133762899813784,1
1158,"HH",0.0346662450004281,NA,0.0201781817505346,NA,100,100,NA,0.122546782676148,1
1158,"HH-ANT",0.0531298508743416,0.032463478360425,0.0238473343113374,0.0223652440942977,100,0,100,0.122264237930538,1
1159,"HH",0.0562659936157637,NA,0.0204666825560491,NA,100,0,NA,0.162455178048744,1
1159,"HH-ANT",0.0519922254623552,-0.00729237002254305,0.0243015493677196,0.0225411567070594,100,0,100,0.162887845703991,1
1160,"HH",0.0398910314212934,NA,0.0201707681861407,NA,100,0,NA,0.112735162929417,1
1160,"HH-ANT",0.0334603758093629,-0.0114075369428249,0.0238020973570417,0.022421437803838,100,100,100,0.112873468491051,1
1161,"HH",0.0723767037454708,NA,0.0202442885071362,NA,100,0,NA,0.133517447172937,1
1161,"HH-ANT",0.0891053556283968,0.0291103047141789,0.0239748751038421,0.0223888429467671,100,0,100,0.134287848385858,1
1162,"HH",0.0617721645596898,NA,0.0201610659509484,NA,100,0,NA,0.121934126966163,1
1162,"HH-ANT",0.0429602248817249,-0.0330990945091842,0.0238276875495955,0.0223498023578129,100,100,100,0.121853968989377,1
1163,"HH",0.0359725275929435,NA,0.0201556788953081,NA,100,100,NA,0.138684070345605,1
1163,"HH-ANT",0.0406197760406305,0.00807953331670735,0.0238796172254174,0.0222654219008525,100,100,100,0.138658104235727,1
1164,"HH",0.0677392218495367,NA,0.0205074397130054,NA,100,0,NA,0.178199263246643,1
1164,"HH-ANT",0.0844414475030818,0.0284553816342908,0.0243661238280437,0.0225486143436383,100,0,100,0.17685675288929,1
1165,"HH",0.0492765461816416,NA,0.020060051028725,NA,100,0,NA,0.112308224792642,1
1165,"HH-ANT",0.0541216537134408,0.00859415468141586,0.0236718622897694,0.0222968887811477,100,0,100,0.112411211357474,1
1166,"HH",0.0493947677464715,NA,0.0203799641973904,NA,100,0,NA,0.161110104910963,1
1166,"HH-ANT",0.04422780671485,-0.00889472839268921,0.0241947167943917,0.0224466659527349,100,100,100,0.161125494849173,1
1167,"HH",0.0596428427795434,NA,0.0204230616563994,NA,100,0,NA,0.153864128824941,1
1167,"HH-ANT",0.0426113621955697,-0.0294000789146771,0.0242318412402015,0.022515228521827,100,100,100,0.154194214833075,1
1168,"HH",0.0707248156110095,NA,0.0202015637887775,NA,100,0,NA,0.12771229696624,1
1168,"HH-ANT",0.0520494688204492,-0.0326153620797222,0.0239075521139819,0.0223679683040928,100,0,100,0.128573174541169,1
1169,"HH",0.0788880793114816,NA,0.0202918150464207,NA,100,0,NA,0.140046319527651,1
1169,"HH-ANT",0.091230828027967,0.021389078162916,0.024036175553888,0.0224124167418972,100,0,100,0.13941444011865,1
1170,"HH",0.0822696044020184,NA,0.0201748913053225,NA,100,0,NA,0.130332572630543,1
1170,"HH-ANT",0.0749691561077628,-0.0125529611288807,0.0238674061579408,0.0223207315144631,100,0,100,0.129531616156359,1
1171,"HH",0.0918149223487735,NA,0.0204415196601656,NA,100,0,NA,0.149619472436477,1
1171,"HH-ANT",0.0985041333103635,0.011560266602189,0.0242401113665631,0.0225487574958492,100,0,100,0.149398307577696,1
1172,"HH",0.063340030594352,NA,0.0202670634721704,NA,100,0,NA,0.145121182449927,1
1172,"HH-ANT",0.0564399955410733,-0.011959476998462,0.0240268656479486,0.0223675438858623,100,0,100,0.145105325836854,1
1173,"HH",0.0692244714975283,NA,0.0203017812489657,NA,100,0,NA,0.159938578559338,1
1173,"HH-ANT",0.0769941784572228,0.0133691240145838,0.0240993834542948,0.0223615742629078,100,0,100,0.159740774791429,1
1174,"HH",0.0588418542591033,NA,0.0200977849505892,NA,100,0,NA,0.124713087709442,1
1174,"HH-ANT",0.0697933418434255,0.0192191670970168,0.0237667980809059,0.0222631095436434,100,0,100,0.124716820047693,1
