"simulation","model","treatment_effect","anticipation_effect","naive_se_t","naive_se_a","naive_coverage_t","naive_power_t","naive_coverage_a","naive_power_a","alpha_sd","delta_sd","convergence"
8,"ETI-ANT",0.0596142129533634,0.0469414143099513,0.0404458724782948,0.0247429912380647,100,100,100,100,0.112643450847788,NA,1
8,"TEH",0.00708190567417663,NA,0.0217559557270525,NA,0,100,NA,NA,0.117034166312147,0.0123941594050248,1
8,"TEH-ANT",0.0308579258440301,0.0349158336435055,0.0268652587415879,0.0226294204431803,100,100,100,100,0.115009439004075,0.0160388341542738,1
9,"HH",0.0802221800516285,NA,0.0203785620644634,NA,100,0,NA,NA,0.140323196130178,NA,1
9,"HH-ANT",0.0870649606929362,0.0118868818684619,0.0241425907350114,0.0225108263208578,100,0,100,100,0.140153992174547,NA,1
9,"ETI",0.099003058758018,NA,0.0325930094001858,NA,100,0,NA,NA,0.139795230550236,NA,1
9,"ETI-ANT",0.125645968268427,0.0244660736198252,0.0427396993734977,0.0254317566713514,100,0,100,100,0.139432284002716,NA,1
9,"TEH",0.0802221733841021,NA,0.0203785630451337,NA,100,0,NA,NA,0.140323373036007,0,1
9,"TEH-ANT",0.087064953799843,0.0118868784219133,0.0241425920819962,0.0225108266651835,100,0,100,100,0.140154136702679,0,1
10,"HH",0.0397710819256486,NA,0.0203457972639802,NA,100,100,NA,NA,0.143953290054152,NA,1
10,"HH-ANT",0.0778320426947381,0.0658597046254829,0.0241269065871414,0.0224610599092206,100,0,100,0,0.145644828061493,NA,1
10,"ETI",-0.0382550877068564,NA,0.0325907671645835,NA,0,100,NA,NA,0.142869354190653,NA,1
10,"ETI-ANT",0.00445098053873051,0.0390176618620745,0.0428601346297763,0.0254191443224827,100,100,100,100,0.143158238568219,NA,1
10,"TEH",0.015534786107096,NA,0.025325617728631,NA,0,100,NA,NA,0.143073184583793,0.0239366017149135,1
10,"TEH-ANT",0.0778320588857375,0.0658597127209885,0.0241269082821301,0.0224610603416214,100,0,100,0,0.145645031094984,0,1
11,"HH",0.0522150294087101,NA,0.0201510651516744,NA,100,0,NA,NA,0.130213798246879,NA,1
11,"HH-ANT",0.0778854031490047,0.0448364507829705,0.0238385641238183,0.0222929596801523,100,0,100,0,0.129473453481944,NA,1
11,"ETI",0.061959333810761,NA,0.0320690661740209,NA,100,100,NA,NA,0.130048105353578,NA,1
11,"ETI-ANT",0.12976165783618,0.0632385696371991,0.0417467576091662,0.0250594119039897,100,0,100,0,0.128689174921723,NA,1
11,"TEH",0.0522149009745145,NA,0.0201510827112943,NA,100,0,NA,NA,0.130216448411817,0,1
11,"TEH-ANT",0.0784693225829207,0.045074907044478,0.0240422285202305,0.0223184131473896,100,0,100,0,0.129461890850095,0.00358419899162882,1
12,"HH",0.0607124842332182,NA,0.0199333137850972,NA,100,0,NA,NA,0.109323388513838,NA,1
12,"HH-ANT",0.125791818208542,0.11417822628927,0.0235851882227182,0.0221844961167388,0,0,0,0,0.114649827521196,NA,1
12,"ETI",-0.0332107858201533,NA,0.0309296796309533,NA,0,100,NA,NA,0.103549285999238,NA,1
12,"ETI-ANT",0.0662575451740491,0.0975213736902029,0.0399422031685719,0.0245816058626863,100,100,0,0,0.108214278586333,NA,1
12,"TEH",0.0228238379030343,NA,0.0288775058194943,NA,100,100,NA,NA,0.106436302701101,0.0384163743499699,1
12,"TEH-ANT",0.125725298673341,0.114386901006832,0.0246707535889794,0.022316183465036,0,0,0,0,0.114650474577226,0.00862962915525871,1
13,"HH",0.0430027105362338,NA,0.0202323941531365,NA,100,0,NA,NA,0.156604043698091,NA,1
13,"HH-ANT",0.0568034602169457,0.0237861763061138,0.0240134900138641,0.022292938471512,100,0,100,100,0.156769816574925,NA,1
13,"ETI",0.00675286442093905,NA,0.0326501188313576,NA,0,100,NA,NA,0.156970081118586,NA,1
13,"ETI-ANT",0.0151316275992039,0.00749937703225124,0.0432626873504261,0.025393267652476,100,100,100,100,0.157085574122092,NA,1
13,"TEH",0.0333352822139134,NA,0.0232969722779438,NA,100,100,NA,NA,0.156630498398555,0.0172143012285484,1
13,"TEH-ANT",0.0478111239906824,0.0199397539742858,0.0271673279513564,0.02269565782302,100,100,100,100,0.156742347436012,0.0152911149985135,1
14,"HH",0.0638289628639542,NA,0.0203841676399884,NA,100,0,NA,NA,0.141940374900591,NA,1
14,"HH-ANT",0.0907515612518701,0.0467447493372457,0.0241578060727771,0.022510888165532,100,0,100,0,0.142408942905159,NA,1
14,"ETI",0.0334951189057816,NA,0.0326644688881143,NA,100,100,NA,NA,0.142808099326435,NA,1
14,"ETI-ANT",0.0802963937810143,0.0427967066558014,0.0429344898888733,0.0254758750274745,100,100,100,100,0.142889243304231,NA,1
