"simulation","model","treatment_effect","anticipation_effect","naive_se_t","naive_se_a","naive_coverage_t","naive_power_t","naive_coverage_a","naive_power_a","alpha_sd","delta_sd","convergence"
1563,"TEH",0.0540764962436947,NA,0.0225862452862609,NA,100,0,NA,NA,0.158432918301837,0.0146765292839873,1
1563,"TEH-ANT",0.0821158031875231,0.0428651202414146,0.0264347468060583,0.0225885158882711,100,0,100,100,0.159353785746924,0.0130671644627334,1
1564,"HH",0.0384709499249365,NA,0.0201435227324334,NA,100,100,NA,NA,0.132367238728979,NA,1
1564,"HH-ANT",0.0683253328803752,0.0520782284291535,0.023836282676521,0.022273969054595,100,0,100,0,0.131589401391061,NA,1
1564,"ETI",0.0452115473396743,NA,0.0321118735729844,NA,100,100,NA,NA,0.132476363432609,NA,1
1564,"ETI-ANT",0.120147764316084,0.0696084574547346,0.0419228775641075,0.0250858699957315,100,0,100,0,0.13178379117421,NA,1
1564,"TEH",0.0384711775521529,NA,0.0201434903314933,NA,100,100,NA,NA,0.13236211442483,0,1
1564,"TEH-ANT",0.0683253320538581,0.0520782280158916,0.0238362829234621,0.0222739691178473,100,0,100,0,0.13158942441635,0,1
1565,"HH",0.0631293547738641,NA,0.020277883217818,NA,100,0,NA,NA,0.140344992922752,NA,1
1565,"HH-ANT",0.0718995989317853,0.0152159688842414,0.0240299853167767,0.0223979862324205,100,0,100,100,0.14069165877772,NA,1
1565,"ETI",0.0334386058684091,NA,0.0324222671168116,NA,100,100,NA,NA,0.139026945396225,NA,1
1565,"ETI-ANT",0.035061359295869,0.00147365444942527,0.0425520261984661,0.0253082043880432,100,100,100,100,0.139273556947736,NA,1
1565,"TEH",0.0624488666374216,NA,0.0207108162467037,NA,100,0,NA,NA,0.140314587337519,0.00585458055258309,1
1565,"TEH-ANT",0.0715463882204878,0.0150901856460641,0.024341345486698,0.0224374561298623,100,0,100,100,0.140677514611809,0.00442425351537855,1
1566,"HH",0.0750419050324002,NA,0.0202075349297572,NA,100,0,NA,NA,0.156212923002116,NA,1
1566,"HH-ANT",0.102487586311849,0.0472285741862448,0.0239725448837853,0.0222623527709824,100,0,100,0,0.15494966699307,NA,1
1566,"ETI",0.0593469256996805,NA,0.0326341553524443,NA,100,100,NA,NA,0.157877331838082,NA,1
1566,"ETI-ANT",0.117800717901047,0.0520588586724559,0.0431372655651278,0.0253444483030977,100,0,100,0,0.155286781417766,NA,1
1566,"TEH",0.0740706190801942,NA,0.0209445008234129,NA,100,0,NA,NA,0.156336882052116,0.00766067152430005,1
