"simulation","model","treatment_effect","anticipation_effect","naive_se_t","naive_se_a","naive_coverage_t","naive_power_t","naive_coverage_a","alpha_sd","convergence"
1829,"HH",0.0702684601508669,NA,0.0201569432811049,NA,100,0,NA,0.148313582323412,1
1829,"HH-ANT",0.0633575609486374,-0.0119524697257364,0.0239069932243661,0.0222329635749362,100,0,100,0.14841590641926,1
1830,"HH",0.0584385889617128,NA,0.0202798419772182,NA,100,0,NA,0.136682182940183,1
1830,"HH-ANT",0.041692147973034,-0.0291638424555368,0.0240161788479773,0.0224130782806528,100,100,100,0.136495891247311,1
1831,"HH",0.0664038766518757,NA,0.0203062830494132,NA,100,0,NA,0.141383581763394,1
1831,"HH-ANT",0.0415698310664358,-0.0431174856754142,0.0240656090754281,0.0224251433737814,100,100,100,0.141839277887496,1
1832,"HH",0.0686093740758376,NA,0.0201256558856209,NA,100,0,NA,0.113565161041698,1
1832,"HH-ANT",0.0566101274888154,-0.0212391316071243,0.0237456433334269,0.02236127394819,100,0,100,0.113189657526921,1
1833,"HH",0.0786797803691524,NA,0.0202990197644379,NA,100,0,NA,0.137772637012213,1
1833,"HH-ANT",0.09963592394407,0.0363109121831111,0.0240553046662364,0.0224335302514162,100,0,100,0.139037805168076,1
1834,"HH",0.0833136214398751,NA,0.0202157843261999,NA,100,0,NA,0.137192640291218,1
1834,"HH-ANT",0.0853065120122403,0.00346501223719531,0.0239464315696843,0.0223397273615037,100,0,100,0.137277915671942,1
1835,"HH",0.066093274738635,NA,0.0202609508607592,NA,100,0,NA,0.138606240379956,1
1835,"HH-ANT",0.067967080055557,0.00325434755468942,0.0240018539674848,0.0223848553940927,100,0,100,0.13855564014261,1
1836,"HH",0.0526842542084625,NA,0.0204446043788826,NA,100,0,NA,0.155897024497792,1
1836,"HH-ANT",0.0430471466447083,-0.0165958755357021,0.0242565744927047,0.0225325746749385,100,100,100,0.155472002740922,1
1837,"HH",0.0505969125344742,NA,0.0203004990991313,NA,100,0,NA,0.161221531339538,1
1837,"HH-ANT",0.0601352942247936,0.0164074221251798,0.0241002491521702,0.0223567393224779,100,0,100,0.16101309786238,1
1838,"HH",0.0819373331342104,NA,0.020415432180494,NA,100,0,NA,0.155879246088104,1
1838,"HH-ANT",0.0950998517532363,0.0227098591845171,0.0242253291428922,0.0225004431547098,100,0,100,0.155899886661277,1
1839,"HH",0.0920300463538244,NA,0.0201581311737611,NA,100,0,NA,0.124885170821127,1
1839,"HH-ANT",0.100277239146321,0.0144754422488478,0.0238373161634552,0.0223311006082439,100,0,100,0.124871816126341,1
1840,"HH",0.0424907425086774,NA,0.0203825098187254,NA,100,0,NA,0.148259686825679,1
1840,"HH-ANT",0.0572825880175646,0.0255947256542602,0.0241717999329532,0.0224874146295814,100,0,100,0.148584722907353,1
1841,"HH",0.0639674931792942,NA,0.0204663435364885,NA,100,0,NA,0.15095763558099,1
1841,"HH-ANT",0.0663543947115019,0.00412182572346933,0.0242749844235737,0.0225731711814864,100,0,100,0.151070336978232,1
1842,"HH",0.0717990658050693,NA,0.0203229606107033,NA,100,0,NA,0.165037701675743,1
1842,"HH-ANT",0.0668779923085134,-0.00843742872194383,0.024133702640162,0.0223726081140581,100,0,100,0.164796798270988,1
1843,"HH",0.0690217458849091,NA,0.0203382913610785,NA,100,0,NA,0.155389271777117,1
1843,"HH-ANT",0.0737690329242047,0.00811572500050802,0.0241375202676516,0.0224162843298501,100,0,100,0.155866738995534,1
1844,"HH",0.0507988292041424,NA,0.0200329762208851,NA,100,0,NA,0.10843825710414,1
