"simulation","model","treatment_effect","anticipation_effect","naive_se_t","naive_se_a","naive_coverage_t","naive_power_t","naive_coverage_a","naive_power_a","alpha_sd","delta_sd","convergence"
1738,"HH-ANT",-1.11341200129239,-0.38247140175415,0.0279621746947925,0.0256047028001925,0,0,0,0,0.428554597462169,NA,1
1738,"ETI",0.0958917233206758,NA,0.0311070504661476,NA,100,0,NA,NA,0.104861774480907,NA,1
1738,"ETI-ANT",0.169002525900876,0.0704512997042229,0.0389477452360232,0.0244129331094447,100,0,100,0,0.0979177274470598,NA,1
1738,"TEH",0.0942153730438685,NA,0.355706868517014,NA,100,100,NA,NA,0.105099540800839,1.00223831332305,1
1738,"TEH-ANT",0.166633400270964,0.0696639007890169,0.361260514696813,0.0244144704178405,100,100,100,0,0.0981193122018669,1.01584490664675,1
1739,"HH",-0.88330319189164,NA,0.0236584964311097,NA,0,0,NA,NA,0.374556499226862,NA,1
1739,"HH-ANT",-1.14397904461273,-0.432693824822341,0.0281296106102291,0.0257570926127819,0,0,0,0,0.43367123302733,NA,1
1739,"ETI",0.0745304372318054,NA,0.0332780052137145,NA,100,0,NA,NA,0.175108109831064,NA,1
1739,"ETI-ANT",0.068972360857793,-0.00483819518419179,0.0443969371423487,0.025832111269403,100,100,100,100,0.175616794587415,NA,1
1739,"TEH",0.0727674659675033,NA,0.356740181202206,NA,100,100,NA,NA,0.175192831493641,1.00461988866262,1
1739,"TEH-ANT",0.0660616385760018,-0.00584058403496268,0.357539391252563,0.0258260433114986,100,100,100,100,0.17577998362649,1.00346073487525,1
1740,"HH",-0.820721417399259,NA,0.0234489798919294,NA,0,0,NA,NA,0.364828709807413,NA,1
1740,"HH-ANT",-1.04202326215888,-0.367971362438078,0.0279094588032427,0.0255630849819746,0,0,0,0,0.410725700122,NA,1
1740,"ETI",0.0990234025202297,NA,0.0325582453931057,NA,100,0,NA,NA,0.145210020770468,NA,1
1740,"ETI-ANT",0.162772840246873,0.0579729370414207,0.0427964444034926,0.0253568495036698,100,0,100,0,0.143968708067636,NA,1
1740,"TEH",0.0973407927242269,NA,0.34721531991382,NA,100,100,NA,NA,0.145331807869501,0.977751671840982,1
1740,"TEH-ANT",0.160070649225747,0.0570498400868793,0.35235571492303,0.0253511729786447,100,100,100,0,0.144037266733116,0.989246670198803,1
1741,"HH",-0.824125970112027,NA,0.0236945608706196,NA,0,0,NA,NA,0.321206350391816,NA,1
1741,"HH-ANT",-1.07848901081606,-0.422121608705637,0.0281811617914746,0.0258301516724295,0,0,0,0,0.376801477409004,NA,1
1741,"ETI",0.139127075936782,NA,0.0332959416344635,NA,100,0,NA,NA,0.178708040113279,NA,1
1741,"ETI-ANT",0.146466579192258,0.00639724947116631,0.0444770244040928,0.0258358057668911,100,0,100,100,0.179187035471619,NA,1
1741,"TEH",0.137369363422273,NA,0.362353980152558,NA,100,100,NA,NA,0.178604238272131,1.02056232416567,1
1741,"TEH-ANT",0.143565238324944,0.0054018995699571,0.363971763666722,0.0258271673503512,100,100,100,100,0.179031319177406,1.02176888550612,1
1742,"HH",-0.87417005992471,NA,0.0235536945019742,NA,0,0,NA,NA,0.345931223239197,NA,1
1742,"HH-ANT",-1.10238755684801,-0.379087571372477,0.0280309599078323,0.0256821662341604,0,0,0,0,0.394936409111299,NA,1
1742,"ETI",0.0915244816875707,NA,0.0322688558921086,NA,100,0,NA,NA,0.130530337996199,NA,1
1742,"ETI-ANT",0.15514114631942,0.059340342922228,0.0421574327507851,0.0252580774524275,100,0,100,0,0.131474317596262,NA,1
1742,"TEH",0.0898014962582131,NA,0.355220415331596,NA,100,100,NA,NA,0.130571399776805,1.0005662506119,1
1742,"TEH-ANT",0.152413480787898,0.0584237573665901,0.360513470602179,0.0252513806674434,100,100,100,0,0.131425056298283,1.01270364298069,1
1743,"HH",-0.86646322911191,NA,0.0235314817638673,NA,0,0,NA,NA,0.325538221486141,NA,1
1743,"HH-ANT",-1.10051049687086,-0.38854460546,0.0280011936847573,0.0256641798949871,0,0,0,0,0.376246662279979,NA,1
1743,"ETI",0.103473839953896,NA,0.0324769594947253,NA,100,0,NA,NA,0.14256281955747,NA,1
1743,"ETI-ANT",0.1588628074436,0.0500561432023455,0.0428702041275456,0.0253671200852093,100,0,100,0,0.145653746951741,NA,1
1743,"TEH",0.101730034581056,NA,0.357895189318748,NA,100,100,NA,NA,0.142495711276199,1.0081101474016,1
1743,"TEH-ANT",0.15600172616846,0.0490876792804812,0.36268796779599,0.0253581889755288,100,100,100,100,0.145458037348997,1.01866138619502,1
